id,number,title,firstName,lastName,name,photoUrl,pmCandidateRank,partyId,partyCode,partyName,partyabbreviation,partyColor
019b96e3-28ca-4714-b55a-a66a97498a6c,1,นาย,พงษ์ฐวัฒน์,เตชะเดชเรืองกุล,นายพงษ์ฐวัฒน์ เตชะเดชเรืองกุล,,,0db115a9-bb11-4fc0-9008-4acee3614999,2,พรรคเพื่อชาติไทย,,#D32F2F
03cd33a7-8927-4b55-84bc-3c5e9e33d949,1,ร้อยเอก,ธรรมนัส,พรหมเผ่า,ร้อยเอกธรรมนัส พรหมเผ่า,,1.0,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,,#5D4037
101d2391-55d9-49bd-8f45-1deb3a5c415f,1,นาย,ชัยวุฒิ,ธนาคมานุสรณ์,นายชัยวุฒิ ธนาคมานุสรณ์,,2.0,54706125-9661-467d-a8af-78994d14b116,35,พรรครักชาติ,,#B71C1C
13b3024d-eff7-41f7-a0f4-396f682807ac,1,ศาสตราจารย์,สุชัชวีร์,สุวรรณสวัสดิ์,ศาสตราจารย์สุชัชวีร์ สุวรรณสวัสดิ์,,1.0,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,พรรคไทยก้าวใหม่,,#1E88E5
219345c5-b839-443a-87a8-8aee0dce31f7,1,นาย,พีระพันธุ์,สาลีรัฐวิภาค,นายพีระพันธุ์ สาลีรัฐวิภาค,,1.0,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,,#FF6D00
2477218f-0513-4099-bc5a-d1d8367caae8,1,นาย,คริส,โปตระนันทน์,นายคริส โปตระนันทน์,,2.0,0c044088-618b-49af-a291-fb28ffe9e0f8,11,พรรคเศรษฐกิจ,,#FFA000
27131d6b-b4d8-451a-85a7-ecfd4b4599a4,1,นาย,อุดมเดช,รัตนเสถียร,นายอุดมเดช รัตนเสถียร,,,cb1b6cf2-41fa-49b1-a060-01acf13edc81,48,พรรคไทยสร้างไทย,,#00ACC1
29712c3d-760c-4200-9ce2-e194f4cd01aa,1,นาย,ราเชน,ตระกูลเวียง,นายราเชน ตระกูลเวียง,,1.0,bdd306a2-80c7-4d7b-a7ff-8dc1ec9fcc76,10,พรรคทางเลือกใหม่,,#00838F
2a8eb0b2-b6a8-49b1-9134-9e47044833f1,1,นาย,บุญรวี,ยมจินดา,นายบุญรวี ยมจินดา,,,e9f5dc95-0d5c-46bc-8e2c-be791faa2b27,5,พรรครวมใจไทย,,#F4511E
2be46aa9-c338-4c3b-8c23-d6ff9aca86fd,1,ว่าที่ร้อยโท,จิระเดช,พรหมนา,ว่าที่ร้อยโทจิระเดช พรหมนา,,1.0,e465555e-0460-4f1b-8354-402c827008f1,50,พรรคประชาอาสาชาติ,,#512DA8
2fbe1408-75ad-4bd7-af92-5a2d1d91da44,1,นาย,วรงค์,เดชกิจวิกรม,นายวรงค์ เดชกิจวิกรม,,1.0,f9cadd57-8256-49aa-9386-0da392b19fc2,29,พรรคไทยภักดี,,#D32F2F
309a6751-3ffd-4603-bab9-033d60fe394c,1,นาย,ยศชนัน,วงศ์สวัสดิ์,นายยศชนัน วงศ์สวัสดิ์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/9/001.jpg,,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,,#E4002B
3414df34-899f-47aa-9642-e3fd57926dfb,1,นาย,สุรทิน,พิจารณ์,นายสุรทิน พิจารณ์,,1.0,d1964fe3-2dd0-43d5-a190-77fbfaf586b2,8,พรรคประชาธิปไตยใหม่,,#1976D2
356b937d-18db-4ed0-b0ca-a08ad5c8b868,1,นางสาว,เมธินี,ใยสุ่น,นางสาวเมธินี ใยสุ่น,,,cb222672-cb24-4115-8454-75d3a2e14c91,40,พรรคไทยธรรม,,#6D4C41
37a42b5d-fec8-4a83-8995-93360db91cfe,1,นาย,โสภณ สมประสงค์,บิวโดอิน,นายโสภณ สมประสงค์ บิวโดอิน,,1.0,df277b91-9f1d-449c-be32-3f8235ff1f26,55,พรรคไทยรวมไทย,,#C2185B
3d03394b-14b3-4712-8385-f33d2b2a0565,1,นาย,ประสพ,บุษราคัม,นายประสพ บุษราคัม,,1.0,7255d2d0-1f49-4fd8-adad-7acfea2d5126,56,พรรคเพื่อบ้านเมือง,,#1565C0
3e18cd11-9215-48c6-be2f-9c7ef779a4a7,1,นาย,อนุทิน,ชาญวีรกูล,นายอนุทิน ชาญวีรกูล,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/37/001.jpg,1.0,013c219e-e197-416d-84ea-00ba9c35465e,37,พรรคภูมิใจไทย,,#3949AB
45ff1782-4953-4ffe-b6df-fe708808348e,1,นาย,บัญชา,เดชเจริญศิริกุล,นายบัญชา เดชเจริญศิริกุล,,1.0,c20d9515-8b33-46de-b650-824c571725a1,14,พรรคท้องที่ไทย,,#795548
49f8db43-564a-485a-a57a-9b45f95a186a,1,นาย,เอกวรพงศ์,อำนวยทรัพย์,นายเอกวรพงศ์ อำนวยทรัพย์,,1.0,bce2afcf-33ee-486e-a735-e6db4d3b930f,16,พรรคพลังเพื่อไทย,,#B71C1C
576f3333-2d4d-483b-9442-16115433c6f6,1,นาย,จักรพงศ์,ชื่นดวง,นายจักรพงศ์ ชื่นดวง,,1.0,409581ea-d469-40f6-803e-7830a6418150,17,พรรคไทยชนะ,,#D84315
58d8bf35-d5a9-4fef-8f6f-013c3b7503eb,1,นาย,จตุพร,บุรุษพัฒน์,นายจตุพร บุรุษพัฒน์,,1.0,2ee17641-917b-4ea0-8c19-da383e03e915,44,พรรคโอกาสใหม่,,#26C6DA
5e46db5d-6c51-4aa2-908e-523dbd7fceb2,1,พลตำรวจเอก,ทวี,สอดส่อง,พลตำรวจเอกทวี สอดส่อง,,1.0,7f4755ca-ea3a-4023-869d-9cabba328db0,33,พรรคประชาชาติ,,#2E7D32
5ef66676-b3e3-4e22-8f1c-29865d245bae,1,นาย,ภปกชนก,ทับเที่ยง,นายภปกชนก ทับเที่ยง,,1.0,bec5b9e5-11e6-4962-9188-94040fcf3bd1,53,พรรคไทยพิทักษ์ธรรม,,#5E35B1
66307002-9a7a-414b-aa51-452e9f866581,1,พลตำรวจเอก,เสรีพิศุทธ์,เตมียเวส,พลตำรวจเอกเสรีพิศุทธ์ เตมียเวส,,1.0,bcdcd19b-d619-47dd-8535-fafb6bc6f4d8,12,พรรคเสรีรวมไทย,,#C62828
6b09b146-7ecd-4b0f-99cb-f8445765a8d5,1,นาย,วุฒิพงษ์,เหลืองอุดมชัย,นายวุฒิพงษ์ เหลืองอุดมชัย,,,f37e9d3e-7bd9-4c83-a960-a6a05547c5b4,34,พรรคสร้างอนาคตไทย,,#00897B
6c95e811-4d0a-4009-b543-7570323e6f38,1,นาย,ปรีดา,บุญเพลิง,นายปรีดา บุญเพลิง,,,228ae2e0-33d2-4c85-bef3-419928db45cc,32,พรรคครูไทยเพื่อประชาชน,,#6A1B9A
74eeba50-4515-4475-a775-b4403a6bfb42,1,นาย,คณิศร,สมมะลวน,นายคณิศร สมมะลวน,,1.0,7ffe2115-72d1-4d71-9962-03ff61afc67c,31,พรรคประชากรไทย,,#00695C
76b7b184-56f9-4c69-9f1e-8ee531bc55d0,1,นาย,ชิงชัย,มงคลธรรม,นายชิงชัย มงคลธรรม,,1.0,8ad4145b-ea4e-40f1-893f-a9d10f3d9fb4,54,พรรคความหวังใหม่,,#303F9F
80b1d3af-9384-4163-85ac-8ccbde97863b,1,นาย,มนัส,โกศล,นายมนัส โกศล,,1.0,b6a2dc38-6f7d-4865-a6e0-a1b60a2edf32,30,พรรคแรงงานสร้างชาติ,,#1976D2
85572639-49d1-4f06-9012-a210db29c19f,1,นาย,บุญยงค์,จันทร์แสง,นายบุญยงค์ จันทร์แสง,,1.0,a2917c34-67f8-4311-813f-3138fd2d9af0,47,พรรคประชาไทย,,#3949AB
8a5c129b-e9e9-4bd4-aab3-3d82e1a11331,1,นาย,กัณวีร์,สืบแสง,นายกัณวีร์ สืบแสง,,1.0,bd8d9f14-f757-41fb-8f37-d6128d9d012d,7,พรรคพลวัต,,#EF6C00
8bda1671-aaee-4f53-a254-b8df2765294e,1,นาย,ปิติพงศ์,เต็มเจริญ,นายปิติพงศ์ เต็มเจริญ,,1.0,a54ae018-5399-423a-8a14-4d5c849a79a0,45,พรรคเป็นธรรม,,#4527A0
92925217-b78d-4b87-9d75-0382aff3d282,1,นางสาว,กชพร,เวโรจน์,นางสาวกชพร เวโรจน์,,1.0,30f1cea0-4fc2-4fcf-86f0-96000cf188b5,22,พรรคก้าวอิสระ,,#7B1FA2
9b7d6f45-d4ba-4e6a-9f79-f2cb522f3bb2,1,นาย,อรุณ,คงเจริญ,นายอรุณ คงเจริญ,,,eae55266-b74d-4322-869b-c3e5aa00701f,39,พรรคกรีน,,#4CAF50
9bd8d819-efac-4e76-8933-cadb86acccf7,1,นาย,ภัครธรณ์,เทียนไชย,นายภัครธรณ์ เทียนไชย,,,03347cbc-6089-474c-a3f6-484ae981c9a6,43,พรรคพลังประชารัฐ,,#1565C0
a20e150e-b655-4190-978b-dc71b7bec851,1,นาย,สุพงษ์พิธ,รุ่งเป้า,นายสุพงษ์พิธ รุ่งเป้า,,1.0,54c9efd2-2cd9-487a-91f7-1251aae30c2d,36,พรรคไทยพร้อม,,#0097A7
a90b0f50-41dd-4e0f-bd10-b53683e3d836,1,ว่าที่ร้อยตรี,กิตติพัทธ์,เลี้ยงประเสริฐ,ว่าที่ร้อยตรีกิตติพัทธ์ เลี้ยงประเสริฐ,,1.0,e89089ab-9e07-4933-ab7c-28f2e65bed81,20,พรรคฟิวชัน,,#AB47BC
ae611e79-b5fd-4506-8af3-1d047a9a31f7,1,นาย,ระวี,มาศฉมาดล,นายระวี มาศฉมาดล,,,2b1669bf-b61b-40b2-96a4-b235fa1e1501,38,พรรคพลังธรรมใหม่,,#7B1FA2
b0db1d10-bb93-42a2-b094-048da6fd1909,1,นาย,บุณยติเลิศ,สาระ,นายบุณยติเลิศ สาระ,,1.0,22076b92-676c-49f4-aa1c-377cc1e91e71,41,พรรคแผ่นดินธรรม,,#8D6E63
b16a055c-b888-4888-a36d-b2f15cde9e81,1,นาย,อภิสิทธิ์,เวชชาชีวะ,นายอภิสิทธิ์ เวชชาชีวะ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/27/001.jpg,1.0,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,,#0066B3
c2273f60-60ef-46e7-857a-5b9285de79c6,1,นาย,รุ่งโรจน์,ขจรพงศ์กีรติ,นายรุ่งโรจน์ ขจรพงศ์กีรติ,,,43053588-eac7-4f7a-9dcd-dba51eeceaed,18,พรรคพลังสังคมใหม่,,#00796B
c2bb49f3-d168-4c5f-a14b-433b086a3304,1,นาง,พิมไหมทอง,ศักดิพัตโภคิน,นางพิมไหมทอง ศักดิพัตโภคิน,,2.0,f7b4da92-1d4f-4f3f-ab31-25eb36d1a8ad,51,พรรคพร้อม,,#26A69A
c3c57909-0a1a-44f3-bc40-7a96eaa30d79,1,นาย,ประวัติ,เทียนขุนทด,นายประวัติ เทียนขุนทด,,,fc22ff6d-da02-4cb6-86a7-b768c78bc19a,15,พรรคอนาคตไทย,,#FF7043
c72e8814-d489-489a-bdb7-8ee1f2fafbba,1,นาย,สายัณห์,อินทรภักดิ์,นายสายัณห์ อินทรภักดิ์,,,f95e95f3-572e-4c2f-8327-d51e9815a598,26,พรรคคลองไทย,,#0277BD
c738d5eb-641c-4444-9cb9-493ec0ed6e6c,1,นาย,เอกสิทธิ์,คุณานันทกุล,นายเอกสิทธิ์ คุณานันทกุล,,1.0,339fa187-133c-4766-a6c2-36d1b32cda8f,23,พรรคปวงชนไทย,,#827717
cbabbcd1-6ce7-4304-900d-f42a95a96ae3,1,นาย,วสวรรธน์,พวงพรศรี,นายวสวรรธน์ พวงพรศรี,,,e3ad415e-cb0c-4922-adb3-4624e857d801,21,พรรคไทรวมพลัง,,#E65100
d3d4eb26-a015-409c-b76d-a9de9991a958,1,นาย,วชิร,ศุภรมย์,นายวชิร ศุภรมย์,,1.0,176cafa7-3601-4b12-9b92-e8301267096e,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,,#558B2F
db0166b5-658f-4198-a37f-be58d964a9c5,1,นาย,พิเชษฐ,สถิรชวาล,นายพิเชษฐ สถิรชวาล,,2.0,c126e4e4-be85-44e6-bf3e-f9331b9f91a9,24,พรรควิชชั่นใหม่,,#7CB342
db240b0d-b201-4296-83aa-76e1c1a972b7,1,นาย,วัชรพล,บุษมงคล,นายวัชรพล บุษมงคล,,1.0,3caedce0-9faa-47a0-8afc-d5f4fff86578,28,พรรคไทยก้าวหน้า,,#0288D1
dcfa8f17-f805-480f-bf5a-4351a1503096,1,นาย,ทวีทรัพย์,ตัดสมัย,นายทวีทรัพย์ ตัดสมัย,,,aec0c4f2-be03-4a06-a205-b00971871173,1,พรรคไทยทรัพย์ทวี,,#FFB300
df7cee80-b93b-4c2a-91d6-9c6f8461d15b,1,นาย,สาวิทย์,แก้วหวาน,นายสาวิทย์ แก้วหวาน,,,b376f463-00b4-4a94-886c-fdbc533100e9,19,พรรคสังคมประชาธิปไตยไทย,,#E53935
e2425876-20e6-46d7-a327-32a8ef66a05f,1,นาย,ปรีชา,ไข่แก้ว,นายปรีชา ไข่แก้ว,,,6102915f-e8bc-4149-8265-ec74489adf2f,4,พรรคมิติใหม่,,#039BE5
e5fa1c84-ff80-4ab4-b1dd-9a7b6ed30033,1,นาย,ณัฐพงษ์,เรืองปัญญาวุฒิ,นายณัฐพงษ์ เรืองปัญญาวุฒิ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/46/001.jpg,1.0,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,พรรคประชาชน,,#F57C00
e7823a4d-c374-4bfd-b928-24aeba702a1c,1,นาย,อภิวิชญญ์,ทิพย์รัตน์,นายอภิวิชญญ์ ทิพย์รัตน์,,3.0,c10044e9-2d3c-4481-b323-a9aef1851236,13,พรรครวมพลังประชาชน,,#00ACC1
e8024cd0-afd7-40d8-b7ae-73815afdc45c,1,นาย,ทองประเสริฐ,จันทรอัมพร,นายทองประเสริฐ จันทรอัมพร,,1.0,88d2f617-0495-4d07-8373-eec53ac2c78b,25,พรรคเพื่อชีวิตใหม่,,#43A047
f04524f6-62e9-4642-b3a3-10bf8a860f31,1,พันตำรวจเอก,นเรศร์,อินทรพรหม,พันตำรวจเอกนเรศร์ อินทรพรหม,,,3e7b1adf-ab5f-4206-ba04-6cff9bf02f9c,57,พรรคพลังไทยรักชาติ,,#AD1457
f46d3e29-0acf-493e-a14c-6b70cc7cf2fe,1,นางสาว,นวินดา,สวัสดิ์เดชดี,นางสาวนวินดา สวัสดิ์เดชดี,,3.0,3d55d7c9-f0bc-4803-b40e-090a7ea5d872,3,พรรคใหม่,,#FF5722
08d1e22c-74fa-4fe2-a6f4-879a05953b45,2,นาย,ชัชวาลล์,คงอุดม,นายชัชวาลล์ คงอุดม,,,115da917-bf32-4e96-a2ae-b7818d0909ee,6,พรรครวมไทยสร้างชาติ,,#FF6D00
0a55ca7a-09a4-4d5c-967c-8822f5a33177,2,นาย,ไพทูรย์,บางหรง,นายไพทูรย์ บางหรง,,,b376f463-00b4-4a94-886c-fdbc533100e9,19,พรรคสังคมประชาธิปไตยไทย,,#E53935
10ac32d7-79a3-4ea0-aa30-0d9da543f060,2,ว่าที่ร้อยตรี,สุธน,พิทักษ์,ว่าที่ร้อยตรีสุธน พิทักษ์,,,e465555e-0460-4f1b-8354-402c827008f1,50,พรรคประชาอาสาชาติ,,#512DA8
12731540-36c7-4e07-a961-afe1e3f8aaba,2,นาย,อชินาธิรัตน์,ฉัตรทวีวรชัย,นายอชินาธิรัตน์ ฉัตรทวีวรชัย,,,0db115a9-bb11-4fc0-9008-4acee3614999,2,พรรคเพื่อชาติไทย,,#D32F2F
170cd5ab-c23a-4672-a109-7bd30a3e6594,2,นาย,จุลพันธ์,อมรวิวัฒน์,นายจุลพันธ์ อมรวิวัฒน์,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/9/002.jpg,2.0,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,พรรคเพื่อไทย,,#E4002B
1761cbdb-ac76-4df6-a56f-5dfa913c095a,2,นาย,ธนัช,คงคา,นายธนัช คงคา,,,3caedce0-9faa-47a0-8afc-d5f4fff86578,28,พรรคไทยก้าวหน้า,,#0288D1
1a4a611c-0377-4f2b-87b3-10a5b4ab8ddd,2,นาย,พนพภณษฎ์,ทองคำ,นายพนพภณษฎ์ ทองคำ,,2.0,7255d2d0-1f49-4fd8-adad-7acfea2d5126,56,พรรคเพื่อบ้านเมือง,,#1565C0
1bf3628c-19a6-418a-89bf-863aec8c4cfe,2,นาย,ปพน,วงศ์ตระกูล,นายปพน วงศ์ตระกูล,,,6102915f-e8bc-4149-8265-ec74489adf2f,4,พรรคมิติใหม่,,#039BE5
1dd94934-4903-4a2d-9905-0f07c9be685f,2,นาย,กิตติพงษ์,เทียมสุวรรณ,นายกิตติพงษ์ เทียมสุวรรณ,,,c126e4e4-be85-44e6-bf3e-f9331b9f91a9,24,พรรควิชชั่นใหม่,,#7CB342
240043ef-0cc3-46a8-81ad-2f2e5ad0efb8,2,พลเอก,ณรงค์,พฤกษารุ่งเรือง,พลเอกณรงค์ พฤกษารุ่งเรือง,,2.0,7ffe2115-72d1-4d71-9962-03ff61afc67c,31,พรรคประชากรไทย,,#00695C
275ccf2e-f56f-4528-a3e6-117fc52d0ca8,2,นาย,ชัยนครินทร์,ศรีกุลโรจน์,นายชัยนครินทร์ ศรีกุลโรจน์,,,df277b91-9f1d-449c-be32-3f8235ff1f26,55,พรรคไทยรวมไทย,,#C2185B
31f60f50-b36b-4fe5-9de9-f93f4e202b3a,2,พลเอก,กฤษณ์โยธิน,ศศิพัฒนวงษ์,พลเอกกฤษณ์โยธิน ศศิพัฒนวงษ์,,,03347cbc-6089-474c-a3f6-484ae981c9a6,43,พรรคพลังประชารัฐ,,#1565C0
39271296-75f5-4139-b2be-07b0d15d6194,2,นาง,แพงศรี,พิจารณ์,นางแพงศรี พิจารณ์,,,d1964fe3-2dd0-43d5-a190-77fbfaf586b2,8,พรรคประชาธิปไตยใหม่,,#1976D2
3bfd8370-2d37-44cc-8c47-f0dc3868efac,2,นาย,มาโนช,กฤตยาเมธา,นายมาโนช กฤตยาเมธา,,,3e7b1adf-ab5f-4206-ba04-6cff9bf02f9c,57,พรรคพลังไทยรักชาติ,,#AD1457
43345928-660a-4325-a5a2-9da43cfdf407,2,นาย,ไพศาล,ปันแดน,นายไพศาล ปันแดน,,,228ae2e0-33d2-4c85-bef3-419928db45cc,32,พรรคครูไทยเพื่อประชาชน,,#6A1B9A
4633f758-aa23-4cd0-9daa-8140140779b5,2,นาย,พิทักษ์,สันติวงษ์สกุล,นายพิทักษ์ สันติวงษ์สกุล,,,e89089ab-9e07-4933-ab7c-28f2e65bed81,20,พรรคฟิวชัน,,#AB47BC
480a532a-f53e-4a7b-8f2e-451241984a8d,2,นาย,สรยุทธ,เพ็ชรตระกูล,นายสรยุทธ เพ็ชรตระกูล,,,bd8d9f14-f757-41fb-8f37-d6128d9d012d,7,พรรคพลวัต,,#EF6C00
48c38a88-50a9-4519-9fe7-c8d743b4ace5,2,นาย,ธวัช,ชลารักษ์,นายธวัช ชลารักษ์,,,88d2f617-0495-4d07-8373-eec53ac2c78b,25,พรรคเพื่อชีวิตใหม่,,#43A047
53718b98-b0a4-4064-9446-6024dce68775,2,นาย,ชวน,หลีกภัย,นายชวน หลีกภัย,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/27/002.jpg,,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,พรรคประชาธิปัตย์,,#0066B3
5afb6182-9423-4742-a825-868e2ca99bf0,2,นางสาว,ชวลักษณ์,เวียงวิเศษ,นางสาวชวลักษณ์ เวียงวิเศษ,,,f9cadd57-8256-49aa-9386-0da392b19fc2,29,พรรคไทยภักดี,,#D32F2F
5c580c2c-0620-40fe-9ca8-b18d94989e80,2,นางสาว,กรรณ์,ชวกรกุล,นางสาวกรรณ์ ชวกรกุล,,,a54ae018-5399-423a-8a14-4d5c849a79a0,45,พรรคเป็นธรรม,,#4527A0
5c832e56-11f9-467f-908b-863a75d4594c,2,นาย,พูลลาภ,บุญสม,นายพูลลาภ บุญสม,,,8ad4145b-ea4e-40f1-893f-a9d10f3d9fb4,54,พรรคความหวังใหม่,,#303F9F
616f3cec-bf9d-4800-9ff1-8f50ac40c143,2,นาย,ประวัฒน์,อุตตะโมช,นายประวัฒน์ อุตตะโมช,,,cb1b6cf2-41fa-49b1-a060-01acf13edc81,48,พรรคไทยสร้างไทย,,#00ACC1
61e46ca5-e9e7-4b15-8890-a1bd58dec32f,2,นาง,นฤมล,ภิญโญสินวัฒน์,นางนฤมล ภิญโญสินวัฒน์,,,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,พรรคกล้าธรรม,,#5D4037
69b07986-39be-4b4b-9b12-3fc090b35c2c,2,นาย,วิทยา,ติรณะประกิจ,นายวิทยา ติรณะประกิจ,,,339fa187-133c-4766-a6c2-36d1b32cda8f,23,พรรคปวงชนไทย,,#827717
6ca65a53-5202-48b6-b148-237c069d08f9,2,นาย,สุวัฒน์,เพชรกาศ,นายสุวัฒน์ เพชรกาศ,,,a2917c34-67f8-4311-813f-3138fd2d9af0,47,พรรคประชาไทย,,#3949AB
7b771ea0-5bbc-47b1-a28e-57b3c572f964,2,นาย,ทิวา,ขำศิริ,นายทิวา ขำศิริ,,,3d55d7c9-f0bc-4803-b40e-090a7ea5d872,3,พรรคใหม่,,#FF5722
8058636b-c433-4af9-baac-a3377d2f0aef,2,นาย,วสันต์,พานเงิน,นายวสันต์ พานเงิน,,2.0,b6a2dc38-6f7d-4865-a6e0-a1b60a2edf32,30,พรรคแรงงานสร้างชาติ,,#1976D2
811a06ba-444e-4ad2-9754-2d9b24217f47,2,นาย,ศรัณยพงษ์,วงษ์นาคพงษ์,นายศรัณยพงษ์ วงษ์นาคพงษ์,,,c20d9515-8b33-46de-b650-824c571725a1,14,พรรคท้องที่ไทย,,#795548
8315dfe7-c0b3-43b7-a3b1-715a8c4c07ca,2,นาย,อภิภู,พีรภูรินท์,นายอภิภู พีรภูรินท์,,,43053588-eac7-4f7a-9dcd-dba51eeceaed,18,พรรคพลังสังคมใหม่,,#00796B
8640454f-ca98-4beb-857b-c4d7d3e7155b,2,นาย,สรสินธุ,ไตรจักรภพ,นายสรสินธุ ไตรจักรภพ,,,bdd306a2-80c7-4d7b-a7ff-8dc1ec9fcc76,10,พรรคทางเลือกใหม่,,#00838F
95095073-9db2-40b6-a677-78b02bfd10d6,2,นาย,ชัยธรณ์,ยมจินดา,นายชัยธรณ์ ยมจินดา,,,e9f5dc95-0d5c-46bc-8e2c-be791faa2b27,5,พรรครวมใจไทย,,#F4511E
98b9e87f-aad9-4d21-b903-5c0fd18f3298,2,นาย,วิรัตน์,วรศสิริน,นายวิรัตน์ วรศสิริน,,,bcdcd19b-d619-47dd-8535-fafb6bc6f4d8,12,พรรคเสรีรวมไทย,,#C62828
9a68567b-9aee-406e-8def-06fdb9bffa52,2,นาย,กิจการ,ศรีพระพร,นายกิจการ ศรีพระพร,,,f95e95f3-572e-4c2f-8327-d51e9815a598,26,พรรคคลองไทย,,#0277BD
a322948f-7e48-4c65-a7c9-17f95f19281c,2,นาย,ชาญชัย,โตพฤกษา,นายชาญชัย โตพฤกษา,,3.0,30f1cea0-4fc2-4fcf-86f0-96000cf188b5,22,พรรคก้าวอิสระ,,#7B1FA2
a33d9e5b-a9df-4c73-98a6-1997b2191b3f,2,นาย,วันมูหะมัดนอร์,มะทา,นายวันมูหะมัดนอร์ มะทา,,2.0,7f4755ca-ea3a-4023-869d-9cabba328db0,33,พรรคประชาชาติ,,#2E7D32
aac14d34-01c8-4501-a042-949a04f935ea,2,นาย,อัคเดช,เครือบุญสิน,นายอัคเดช เครือบุญสิน,,,f7b4da92-1d4f-4f3f-ab31-25eb36d1a8ad,51,พรรคพร้อม,,#26A69A
ab16588e-0cd2-429d-8db5-ea31882cc504,2,นาย,เอกพิทยา,เอี่ยมคงเอก,นายเอกพิทยา เอี่ยมคงเอก,,,54706125-9661-467d-a8af-78994d14b116,35,พรรครักชาติ,,#B71C1C
b3c86251-e52d-423e-af01-f3ca7116c1cc,2,นาย,ภาคภูมิ,สามพรานไพบูลย์,นายภาคภูมิ สามพรานไพบูลย์,,,c10044e9-2d3c-4481-b323-a9aef1851236,13,พรรครวมพลังประชาชน,,#00ACC1
b3eef8b1-8047-4065-b15b-ba3a416f6f85,2,นาย,ฐานวัฒน์,วิบูลย์ธนสาร,นายฐานวัฒน์ วิบูลย์ธนสาร,,,409581ea-d469-40f6-803e-7830a6418150,17,พรรคไทยชนะ,,#D84315
ba1e22a8-5ad7-44de-be36-06c0254995d2,2,นาย,เจริญ,คัมภีรภาพ,นายเจริญ คัมภีรภาพ,,2.0,bec5b9e5-11e6-4962-9188-94040fcf3bd1,53,พรรคไทยพิทักษ์ธรรม,,#5E35B1
bfa3ed31-5211-419c-919a-db3207969fbd,2,นาย,สุริยา,โคตรภูธร,นายสุริยา โคตรภูธร,,,22076b92-676c-49f4-aa1c-377cc1e91e71,41,พรรคแผ่นดินธรรม,,#8D6E63
c35bfa1d-2cab-4478-97d4-e56048d74e9b,2,นาย,พีรพล,กนกวลัย,นายพีรพล กนกวลัย,,,0c044088-618b-49af-a291-fb28ffe9e0f8,11,พรรคเศรษฐกิจ,,#FFA000
cafff8fe-f879-47ec-a569-d69955e8bbd9,2,นาย,ไชยชนก,ชิดชอบ,นายไชยชนก ชิดชอบ,https://gbqmnnammihcoxshkdxd.supabase.co/storage/v1/object/public/partylist-photos/37/002.jpg,,013c219e-e197-416d-84ea-00ba9c35465e,37,พรรคภูมิใจไทย,,#3949AB
cd30c071-b48e-49ab-b398-bef4b7f79e14,2,นาย,กิติกร,หุ้นส่วน,นายกิติกร หุ้นส่วน,,,e3ad415e-cb0c-4922-adb3-4624e857d801,21,พรรคไทรวมพลัง,,#E65100
d30a860f-1b3f-4afc-b293-eeeef11f150e,2,นาย,สมโชค,จันทร์ทอง,นายสมโชค จันทร์ทอง,,,2b1669bf-b61b-40b2-96a4-b235fa1e1501,38,พรรคพลังธรรมใหม่,,#7B1FA2
d6bf8a93-9edb-452c-9e9b-88fbf66bc244,2,นาย,ภูมิพัฒน์,ถิรพัฒน์ภูวัต,นายภูมิพัฒน์ ถิรพัฒน์ภูวัต,,,bce2afcf-33ee-486e-a735-e6db4d3b930f,16,พรรคพลังเพื่อไทย,,#B71C1C
d8cb40cf-56e0-464a-a9f4-aa6321b46c0c,2,นาย,วิศรุต,ครุฑไกวัล,นายวิศรุต ครุฑไกวัล,,3.0,cb222672-cb24-4115-8454-75d3a2e14c91,40,พรรคไทยธรรม,,#6D4C41
dc899824-50c9-4102-826f-8a6544a69959,2,นาย,วันชัย,ปารมีกาศ,นายวันชัย ปารมีกาศ,,,176cafa7-3601-4b12-9b92-e8301267096e,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,,#558B2F
e0a0a8f0-56c9-4617-93e6-fa51da966da6,2,นาย,ณัฏฐชัย,ศรีรุ่งสุขพินิจ,นายณัฏฐชัย ศรีรุ่งสุขพินิจ,,,2ee17641-917b-4ea0-8c19-da383e03e915,44,พรรคโอกาสใหม่,,#26C6DA
